Date,Rt,Rt upper,Rt lower
2020-03-14,,,
2020-03-15,,,
2020-03-16,,,
2020-03-17,3.21628802557113,3.89825341842907,2.59908811537868
2020-03-18,3.1842315146525,3.74551253029023,2.66794052389527
2020-03-19,3.42295610394317,3.90471409105005,2.97251149744252
2020-03-20,2.65549431503837,3.00330360558814,2.32881442180519
2020-03-21,2.99401022429345,3.3101908508436,2.69349380655776
2020-03-22,2.5995226392616,2.8491245962556,2.36121306370638
2020-03-23,2.42477322177779,2.63311294130248,2.22490703075707
2020-03-24,2.56562157330015,2.75412453772514,2.38371236419513
2020-03-25,2.52764572200161,2.69079565798886,2.36953024660052
2020-03-26,2.19008162813437,2.32266989672123,2.06133803792318
2020-03-27,2.02149792352447,2.1355489930053,1.91053484864242
2020-03-28,1.8320204757074,1.93095151283649,1.7356561712377
2020-03-29,2.01373782421422,2.10964304040529,1.92003369117762
2020-03-30,2.18750376172112,2.2788284834754,2.09802148938586
2020-03-31,1.88501043114644,1.96121440846855,1.8102960988894
2020-04-01,1.7685366010708,1.83629506915251,1.70203471923105
2020-04-02,1.62044287966611,1.68089038583713,1.56108734644133
2020-04-03,1.47788855248425,1.53235758372863,1.42439190854495
2020-04-04,1.38178440186708,1.43216702441534,1.33229176854668
2020-04-05,1.22836051625787,1.274256334646,1.18329511572617
2020-04-06,1.02617794771096,1.06729181893645,0.985860731252608
2020-04-07,0.993467052992172,1.03391131670389,0.953818843948145
2020-04-08,0.932816804041148,0.972241333327821,0.894197278156225
2020-04-09,1.01084191835707,1.05225077701053,0.970253096028805
2020-04-10,1.03478924213805,1.0767814288065,0.993620993298609
2020-04-11,1.1360317435327,1.17987332262028,1.09300901251514
2020-04-12,1.09141406455255,1.13386104581866,1.04976592974491
2020-04-13,1.09088377504938,1.132870286735,1.04967940238935
2020-04-14,1.09591622664416,1.13764455560108,1.05495705116715
2020-04-15,1.00866294918641,1.04834292930708,0.969738171377345
2020-04-16,0.811995685852575,0.847589542786382,0.777155067916774
2020-04-17,1.09226881414238,1.13430060660132,1.05101985745462
2020-04-18,1.05096335485964,1.09207836711294,1.01062660300413
2020-04-19,1.08537914923945,1.12679151527954,1.0447316586094
2020-04-20,1.11395536964461,1.15556912233955,1.07309442396813
2020-04-21,1.10659617186996,1.14758967849803,1.06633816655618
2020-04-22,1.09034674134618,1.13058898558566,1.05082389749395
2020-04-23,1.22232347607513,1.26452569072973,1.18082782344087
2020-04-24,1.00059832508918,1.03803812233614,0.963836906692904
2020-04-25,0.916023665629378,0.951733069746217,0.880987856457189
2020-04-26,0.917568543626235,0.953708227799898,0.882117490976908
2020-04-27,0.870902792209447,0.906502186562204,0.836006897084954
2020-04-28,0.850393636049423,0.886064787038454,0.815445489401506
2020-04-29,0.847137548268364,0.883334506413403,0.811687649674303
2020-04-30,0.832381971855455,0.868860437606764,0.796675278283582
2020-05-01,0.753503125984549,0.788836584122863,0.718968385228177
2020-05-02,0.746587356710985,0.782652620717408,0.711361383185495
2020-05-03,0.686268499265206,0.721827243115574,0.651595875880888
