Date,Rt,Rt upper,Rt lower
2020-03-14,,,
2020-03-15,,,
2020-03-16,,,
2020-03-17,,,
2020-03-18,,,
2020-03-19,,,
2020-03-20,,,
2020-03-21,,,
2020-03-22,4.38265520165369,5.30176070700735,3.54996478417333
2020-03-23,3.29303535057745,3.91871444098136,2.72109882761748
2020-03-24,3.06096588141606,3.54995530623737,2.60775316346123
2020-03-25,2.67943865195002,3.06330496032127,2.32094158577318
2020-03-26,2.00433295706874,2.29074297918011,1.73680581622139
2020-03-27,2.33431329425907,2.6140052265526,2.07024248756689
2020-03-28,2.27662391220971,2.5230431628332,2.04270240757304
2020-03-29,1.84348790668814,2.04098193271115,1.65591267599664
2020-03-30,2.03259699691953,2.22334165741528,1.85029477691999
2020-03-31,1.74208861366774,1.90359266126918,1.58764996272722
2020-04-01,1.5343148485235,1.67532822646356,1.39941941030245
2020-04-02,1.79494538715215,1.93978994586622,1.65564695659451
2020-04-03,1.51368937319649,1.63791967431807,1.3942938828836
2020-04-04,1.44178721070979,1.55680277199558,1.3311271081524
2020-04-05,1.32434967741249,1.43034185578949,1.22238387734749
2020-04-06,1.09092456484693,1.18439475037737,1.00124570410524
2020-04-07,1.14519172702467,1.24016332713426,1.05395347424598
2020-04-08,1.13713990857692,1.23095126124764,1.04699776682442
2020-04-09,0.966381875174967,1.05194734452552,0.884398333641014
2020-04-10,0.990673360213051,1.07761169016123,0.907343450869878
2020-04-11,0.933514552748735,1.01840266226274,0.852272009751993
2020-04-12,0.957526170003965,1.04414301194474,0.874610513998917
2020-04-13,0.946389913324171,1.03309002906413,0.863439760169912
2020-04-14,0.833439243469132,0.915409075835118,0.755263920130764
2020-04-15,0.849466053410585,0.933635178102212,0.769220992394615
2020-04-16,0.830968276921126,0.915772712303019,0.75023054793542
2020-04-17,0.862809757537283,0.950747561285204,0.779083609580162
2020-04-18,0.897847447672549,0.988877280548633,0.811155587910328
2020-04-19,1.03777478808452,1.13649859816401,0.94347787954661
2020-04-20,1.06315184352784,1.16269821719332,0.96800201655187
2020-04-21,1.10423345782363,1.20475157073302,1.00803651220314
2020-04-22,1.07542924603487,1.17353250859662,0.981551891842555
2020-04-23,1.13769497288736,1.23763355385409,1.041908306199
2020-04-24,1.17473628972675,1.27491978484724,1.07859828327288
2020-04-25,1.25330984110211,1.35486955083817,1.15565452491965
2020-04-26,1.19490514396769,1.29165110006767,1.10187552358274
2020-04-27,1.38743858665474,1.48937734849857,1.28906560031619
2020-04-28,1.30374283238105,1.39913803617488,1.21167124717414
2020-04-29,1.47052814185974,1.56847110963244,1.37570084073665
2020-04-30,1.35416987056212,1.44420960075534,1.26698967911113
2020-05-01,1.35187404400558,1.43853308490118,1.26787130174091
2020-05-02,1.23881144310493,1.31911565950808,1.16099557114489
2020-05-03,1.18414635617601,1.26082447092595,1.10984174901849
2020-05-04,1.02004952994047,1.09013105551113,0.952265412879419
2020-05-05,0.988174729821991,1.05707254665249,0.921567904906289
2020-05-06,0.824178074039364,0.887501559700106,0.763167297984885
