Date,Rt,Rt upper,Rt lower
2020-03-14,,,
2020-03-15,,,
2020-03-16,,,
2020-03-17,,,
2020-03-18,2.71526304527376,3.29422232208452,2.19156771356691
2020-03-19,2.30565960174926,2.76708592178258,1.8858011252939
2020-03-20,2.11330116510311,2.50442747773878,1.75496889041434
2020-03-21,1.46446961026046,1.76050632119885,1.19534756098716
2020-03-22,2.51228651782268,2.87790977000676,2.17118528675404
2020-03-23,1.82978935698614,2.10739052405963,1.57154453451872
2020-03-24,1.9891228027827,2.25310049776427,1.7413814762225
2020-03-25,1.79679656186696,2.02720319664656,1.58011046775099
2020-03-26,1.73682578693493,1.94645551576069,1.5389854141963
2020-03-27,1.84653802938302,2.04821038602171,1.65518179423366
2020-03-28,1.88110888885692,2.06938620761003,1.70169415153469
2020-03-29,1.50808142130302,1.6636428900496,1.36005616638623
2020-03-30,1.59153323671464,1.74311079876966,1.44676010143418
2020-03-31,1.43738382120126,1.57428019906438,1.30663282109881
2020-04-01,1.40981670198608,1.53966739518424,1.28561128956692
2020-04-02,1.48197258793095,1.61015266873355,1.3590391087323
2020-04-03,1.43405904494112,1.55469161585321,1.3182339086623
2020-04-04,1.36637496939479,1.47929391034603,1.25787998370274
2020-04-05,1.35823128594563,1.46693512390665,1.25365683547621
2020-04-06,1.32493952659482,1.42879379898399,1.22495206858361
2020-04-07,1.35220465473064,1.45389716365212,1.25415025304235
2020-04-08,1.26384766688886,1.35903298044544,1.17207242275656
2020-04-09,1.19535187647356,1.2855749034202,1.10836794689023
2020-04-10,1.10767213847931,1.19303498363586,1.02543603682652
2020-04-11,1.04371427646266,1.12584775561668,0.964650507299718
2020-04-12,1.10524403224454,1.18952921862395,1.02401497783323
2020-04-13,1.18096496585723,1.26737648106807,1.09756407284391
2020-04-14,1.10356296467856,1.18572906855565,1.02430810922985
2020-04-15,1.05351124201101,1.13291286962073,0.976956216037326
2020-04-16,0.994013082881484,1.07085028942732,0.919998607587684
2020-04-17,1.00029589066545,1.07750100077539,0.925922862218447
2020-04-18,1.16160175578642,1.24484802102466,1.08119815790944
2020-04-19,1.17369820776235,1.25620098118873,1.09396053943746
2020-04-20,1.13470095900774,1.21431165504387,1.0577535580253
2020-04-21,1.13368518301842,1.21214479747328,1.05781587033859
2020-04-22,1.15349906159885,1.23162428458544,1.07789973266474
2020-04-23,1.17350695473623,1.25113969378375,1.09832764244581
2020-04-24,1.25758504964461,1.33655362182766,1.18098906719693
2020-04-25,1.15714850174905,1.23109183452865,1.08546478822156
2020-04-26,1.2104224862296,1.28472153156361,1.1383070155355
2020-04-27,1.21821629561732,1.2913513035117,1.14718477267669
2020-04-28,1.2469253926103,1.31931561574191,1.1765504537391
2020-04-29,1.19051675369806,1.25960230183341,1.12335368178788
2020-04-30,1.15168818743782,1.2183479068739,1.08687877896145
2020-05-01,1.09027512087476,1.15423838099604,1.02811080254951
2020-05-02,1.17158986535177,1.23731495276566,1.10763449268007
2020-05-03,1.10717899511118,1.17016184651476,1.04591516997068
2020-05-04,1.08663083657129,1.14831680624936,1.02662510390015
